@relation pl-tagged

@attribute Gender {Women,Men}
@attribute Age {25-28,22-24,29-31,19-21,32-34}
@attribute body-tag-1 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-2 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-3 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-4 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-5 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-6 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-7 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-8 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-9 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute body-tag-10 {zwlekaj,spotkać,duego,dołącz,niusy,osób,miejsce,teraz,twoich,surfuj,okolicy,super,darmo,dziś,znajomi,albo,rozrywka,zechcesz,socializing,zaznaj,pogadać,topie}
@attribute title-tag-1 {zwlekaj,spotkać,dołącz,niusy,duego,osób,miejsce}
@attribute title-tag-2 {zwlekaj,spotkać,dołącz,niusy,duego,osób,miejsce}
@attribute title-tag-3 {zwlekaj,spotkać,dołącz,niusy,duego,osób,miejsce}
@attribute Click {yes,no}

@data
Women,22-24,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,22-24,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{7}
Women,22-24,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{2}
Women,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{61}
Women,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{93}
Women,22-24,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{4}
Women,22-24,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,22-24,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{13}
Women,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{187}
Women,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{2}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{2}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{40}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{98}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{5}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{9}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{7}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{3}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{2}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{24}
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{8}
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{67}
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{58}
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{4}
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{36}
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,19-21,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{2}
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{57}
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{59}
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{600}
Women,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Men,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{19}
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{83}
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{80}
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{3}
Men,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{7}
Men,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{0}
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{12}
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes
Men,19-21,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{19}
Men,19-21,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{0}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{7}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{19}
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{26}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{0}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{4}
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{21}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{2}
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{3}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{10}
Men,25-28,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{0}
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{26}
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{2}
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Men,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{139}
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{0}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{48}
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{6}
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{0}
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{5}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{31}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{3}
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{0}
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{9}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{14}
Men,22-24,duego,niusy,miejsce,spotkać,super,znajomi,pogadać,zechcesz,darmo,?,duego,niusy,miejsce,yes,{2}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{2}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{248}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{16}
Men,22-24,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{5}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{97}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{2}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{19}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{658}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{8}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{2}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{2}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{16}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{102}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{39}
Women,32-34,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{688}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,32-34,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{9}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{12}
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{4}
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{11}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{8}
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,25-28,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{2}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{3}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{6}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{10}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{15}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{5}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{253}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{0}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{6}
Women,25-28,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{161}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{90}
Women,29-31,spotkać,niusy,osób,twoich,okolicy,dziś,zaznaj,rozrywka,duego,darmo,spotkać,niusy,osób,yes,{8}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{0}
Women,29-31,zwlekaj,dołącz,duego,teraz,surfuj,darmo,socializing,albo,topie,?,zwlekaj,dołącz,duego,yes,{52}
