@relation pl-tagged-with_images-useful

@attribute Image {116698595132761:40b2e1869c404365471afdb2effedc12,116698595132761:8c33b139c3720a7045767311af33e705,116698595132761:de36e80732d3e2190003bda99acb73f4,116698595132761:6f75c3b93f13c42225954a820dcfe49d,116698595132761:83a32dc15ebdb84c61c2328b558865b2,116698595132761:56105dbc02aa3b2d418a8fcd834bc532,116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,116698595132761:6f4674dcfff6b02531bd008e595f2eb8,116698595132761:67c7450182c3ce5db986a4b6d3805c0e,116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,116698595132761:eacd0f1fc32e39e792f4f523f4888e34}
@attribute Gender numeric
@attribute Age numeric
@attribute body-albo numeric
@attribute title-ciekawą numeric
@attribute body-dołącz numeric
@attribute body-dziś numeric
@attribute title-lubi numeric
@attribute title-ludzi numeric
@attribute title-miasta numeric
@attribute body-miejsce numeric
@attribute body-niusy numeric
@attribute body-okolicy numeric
@attribute body-osób numeric
@attribute title-osób numeric
@attribute body-pogadać numeric
@attribute title-poznać numeric
@attribute body-rozrywka numeric
@attribute body-socializing numeric
@attribute body-spotkać numeric
@attribute body-super numeric
@attribute body-surfuj numeric
@attribute title-szuka numeric
@attribute body-teraz numeric
@attribute body-topie numeric
@attribute title-towarzyskie numeric
@attribute body-twoich numeric
@attribute body-zaznaj numeric
@attribute body-zechcesz numeric
@attribute body-znajomi numeric
@attribute body-zwlekaj numeric
@attribute title-życie numeric
@attribute CTR numeric

@data
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.383126
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.852473
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.589825
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.710425
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.781028
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.690226
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.921291
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.319737
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.01647
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.913949
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.906466
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.202501
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.724807
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.481262
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.37817
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.865092
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.697625
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.986363
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.050972
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.024439
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.293897
116698595132761:8c33b139c3720a7045767311af33e705,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.354687
116698595132761:40b2e1869c404365471afdb2effedc12,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:de36e80732d3e2190003bda99acb73f4,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.623392
116698595132761:40b2e1869c404365471afdb2effedc12,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.881261
116698595132761:8c33b139c3720a7045767311af33e705,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.37056
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.051746
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.607433
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.104255
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.73888
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.728656
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.020564
116698595132761:40b2e1869c404365471afdb2effedc12,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.815217
116698595132761:de36e80732d3e2190003bda99acb73f4,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.084128
116698595132761:8c33b139c3720a7045767311af33e705,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.740695
116698595132761:de36e80732d3e2190003bda99acb73f4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.25665
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.623854
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.763852
116698595132761:40b2e1869c404365471afdb2effedc12,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.821374
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.82985
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.24652
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.806758
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.458947
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.897867
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.43037
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2.38798
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,3.021833
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.701259
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.467613
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2.080732
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.698658
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2.822294
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.643025
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.774479
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.182872
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2.14623
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.859871
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2.306805
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.388578
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.519757
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.520681
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.507837
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.818209
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.177163
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.076332
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.891393
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.089889
116698595132761:67c7450182c3ce5db986a4b6d3805c0e,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.239319
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.281209
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.789578
116698595132761:eacd0f1fc32e39e792f4f523f4888e34,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.755517
116698595132761:6b36ad4cf683af9dd388bd67b31f30cc,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.373384
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.722857
116698595132761:83a32dc15ebdb84c61c2328b558865b2,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.36952
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.405536
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.71145
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.182432
116698595132761:6f75c3b93f13c42225954a820dcfe49d,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.547302
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.745051
116698595132761:40b2e1869c404365471afdb2effedc12,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2.738761
116698595132761:de36e80732d3e2190003bda99acb73f4,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2.379536
116698595132761:de36e80732d3e2190003bda99acb73f4,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:8c33b139c3720a7045767311af33e705,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.073183
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1.762891
116698595132761:40b2e1869c404365471afdb2effedc12,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.496608
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.731832
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.381398
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.37931
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,0,3,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.367241
116698595132761:40b2e1869c404365471afdb2effedc12,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.584535
116698595132761:de36e80732d3e2190003bda99acb73f4,0,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
116698595132761:8c33b139c3720a7045767311af33e705,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.574803
116698595132761:de36e80732d3e2190003bda99acb73f4,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.936333
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:8c33b139c3720a7045767311af33e705,0,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.603895
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
116698595132761:40b2e1869c404365471afdb2effedc12,0,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.397893
116698595132761:56105dbc02aa3b2d418a8fcd834bc532,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2.549374
116698595132761:6f4674dcfff6b02531bd008e595f2eb8,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1.597317
116698595132761:83a32dc15ebdb84c61c2328b558865b2,0,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.782655
116698595132761:9e2e8b1ab7de3f5aa3778a1110b0a700,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2.418848
116698595132761:6f75c3b93f13c42225954a820dcfe49d,0,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.851119
