@relation mexico-full

@attribute Gender {F,M}
@attribute Age {19-21,22-24,25-28,29-31,32-34}
@attribute Banner {1, 2, 3, 4, 5, 6, 7, 8, 9, 10}
@attribute Click {no,yes}

@data
F,19-21,2,no, {13020}
F,19-21,2,yes, {3}
F,19-21,3,no, {85442}
F,19-21,3,yes, {34}
F,19-21,5,no, {83282}
F,19-21,5,yes, {26}
F,19-21,6,no, {56315}
F,19-21,6,yes, {15}
F,19-21,7,no, {6841}
F,19-21,7,yes, {1}
F,19-21,8,no, {152891}
F,19-21,8,yes, {61}
F,19-21,9,no, {213917}
F,19-21,9,yes, {75}
M,19-21,2,no, {68117}
M,19-21,2,yes, {20}
M,19-21,3,no, {75413}
M,19-21,3,yes, {21}
M,19-21,4,no, {67428}
M,19-21,4,yes, {19}
M,19-21,5,no, {10825}
M,19-21,5,yes, {2}
M,19-21,6,no, {78934}
M,19-21,6,yes, {21}
M,19-21,7,no, {77598}
M,19-21,7,yes, {21}
M,19-21,8,no, {17283}
M,19-21,8,yes, {4}
M,19-21,9,no, {227902}
M,19-21,9,yes, {92}
M,19-21,10,no, {40246}
M,19-21,10,yes, {13}
F,22-24,1,no, {92572}
F,22-24,1,yes, {33}
F,22-24,3,no, {5076}
F,22-24,3,yes, {1}
F,22-24,6,no, {176584}
F,22-24,6,yes, {71}
F,22-24,8,no, {11201}
F,22-24,8,yes, {3}
F,22-24,9,no, {55345}
F,22-24,9,yes, {18}
F,22-24,10,no, {5223}
F,22-24,10,yes, {1}
M,22-24,2,no, {24424}
M,22-24,2,yes, {7}
M,22-24,7,no, {200337}
M,22-24,7,yes, {86}
M,22-24,8,no, {158148}
M,22-24,8,yes, {68}
M,22-24,10,no, {59768}
M,22-24,10,yes, {19}
F,25-28,1,no, {157549}
F,25-28,1,yes, {66}
F,25-28,3,no, {7274}
F,25-28,3,yes, {2}
F,25-28,4,no, {12490}
F,25-28,4,yes, {4}
F,25-28,5,no, {12808}
F,25-28,5,yes, {4}
F,25-28,7,no, {168635}
F,25-28,7,yes, {66}
F,25-28,9,no, {95325}
F,25-28,9,yes, {41}
F,25-28,10,no, {48261}
F,25-28,10,yes, {20}
M,25-28,2,no, {747365}
M,25-28,2,yes, {365}
M,25-28,5,no, {12761}
M,25-28,5,yes, {4}
M,25-28,6,no, {46408}
M,25-28,6,yes, {20}
M,25-28,9,no, {185109}
M,25-28,9,yes, {70}
F,29-31,2,no, {76786}
F,29-31,2,yes, {42}
F,29-31,5,no, {22052}
F,29-31,5,yes, {9}
F,29-31,6,no, {3763}
F,29-31,6,yes, {1}
F,29-31,8,no, {188198}
F,29-31,8,yes, {85}
F,29-31,9,no, {106506}
F,29-31,9,yes, {53}
M,29-31,1,no, {29770}
M,29-31,1,yes, {11}
M,29-31,2,no, {31537}
M,29-31,2,yes, {13}
M,29-31,3,no, {37564}
M,29-31,3,yes, {14}
M,29-31,5,no, {12497}
M,29-31,5,yes, {5}
M,29-31,6,no, {486103}
M,29-31,6,yes, {273}
F,32-34,1,no, {53417}
F,32-34,1,yes, {27}
F,32-34,2,no, {138415}
F,32-34,2,yes, {73}
F,32-34,5,no, {7528}
F,32-34,5,yes, {3}
F,32-34,6,no, {159516}
F,32-34,6,yes, {100}
F,32-34,8,no, {7905}
F,32-34,8,yes, {3}
F,32-34,9,no, {92278}
F,32-34,9,yes, {56}
M,32-34,1,no, {4408}
M,32-34,1,yes, {1}
M,32-34,3,no, {76293}
M,32-34,3,yes, {33}
M,32-34,8,no, {199613}
M,32-34,8,yes, {96}
M,32-34,9,no, {15026}
M,32-34,9,yes, {5}
F,19-21,1,no, {180101}
F,19-21,1,yes, {57}
F,19-21,2,no, {5735}
F,19-21,2,yes, {1}
F,19-21,4,no, {5706}
F,19-21,4,yes, {1}
F,19-21,5,no, {243792}
F,19-21,5,yes, {92}
F,19-21,6,no, {291342}
F,19-21,6,yes, {111}
F,19-21,8,no, {16109}
F,19-21,8,yes, {4}
F,19-21,9,no, {6368}
F,19-21,9,yes, {2}
F,19-21,10,no, {5680}
F,19-21,10,yes, {1}
M,19-21,2,no, {267665}
M,19-21,2,yes, {178}
M,19-21,3,no, {197951}
M,19-21,3,yes, {64}
M,19-21,4,no, {13598}
M,19-21,4,yes, {4}
M,19-21,5,no, {100574}
M,19-21,5,yes, {35}
M,19-21,8,no, {34011}
M,19-21,8,yes, {15}
M,19-21,10,no, {95407}
M,19-21,10,yes, {39}
F,22-24,3,no, {82884}
F,22-24,3,yes, {29}
F,22-24,4,no, {62676}
F,22-24,4,yes, {23}
F,22-24,6,no, {19391}
F,22-24,6,yes, {6}
F,22-24,8,no, {70049}
F,22-24,8,yes, {25}
M,22-24,2,no, {7318}
M,22-24,2,yes, {2}
M,22-24,3,no, {174034}
M,22-24,3,yes, {70}
M,22-24,5,no, {11197}
M,22-24,5,yes, {3}
M,22-24,6,no, {4501}
M,22-24,6,yes, {1}
M,22-24,8,no, {111048}
M,22-24,8,yes, {40}
M,22-24,9,no, {216553}
M,22-24,9,yes, {98}
M,22-24,10,no, {4956}
M,22-24,10,yes, {1}
F,25-28,2,no, {201602}
F,25-28,2,yes, {125}
F,25-28,3,no, {74679}
F,25-28,3,yes, {29}
F,25-28,4,no, {6891}
F,25-28,4,yes, {2}
F,25-28,5,no, {36082}
F,25-28,5,yes, {17}
F,25-28,6,no, {16994}
F,25-28,6,yes, {7}
M,25-28,1,no, {17628}
M,25-28,1,yes, {6}
M,25-28,2,no, {6786}
M,25-28,2,yes, {2}
M,25-28,4,no, {44847}
M,25-28,4,yes, {18}
M,25-28,5,no, {20470}
M,25-28,5,yes, {7}
M,25-28,6,no, {202543}
M,25-28,6,yes, {139}
M,25-28,7,no, {4383}
M,25-28,7,yes, {1}
M,25-28,9,no, {119581}
M,25-28,9,yes, {47}
F,29-31,2,no, {34772}
F,29-31,2,yes, {15}
F,29-31,3,no, {34189}
F,29-31,3,yes, {13}
F,29-31,7,no, {6769}
